date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event,on_hand_units,on_order_units,lead_time_days,reorder_point,day,day_of_week,quarter,year
2024-04-30,SKU040,17,4094.74,240.87,1,Appliances,General,2023-01-01,174,267.63,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU041,11,1877.7,170.7,0,Furniture,General,2023-01-01,121,170.7,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU042,10,3711.4,371.14,0,Appliances,General,2023-01-01,194,371.14,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU043,15,3795.15,253.01,0,Furniture,General,2023-01-01,138,253.01,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU044,10,2565.1,256.51,0,Decor,General,2023-01-01,170,256.51,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU045,8,612.24,76.53,0,Decor,General,2023-01-01,49,76.53,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU046,8,2329.44,291.18,0,Furniture,General,2023-01-01,148,291.18,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU047,9,2240.01,248.89,0,Furniture,General,2023-01-01,163,248.89,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU048,14,1037.54,74.11,0,Appliances,General,2023-01-01,38,74.11,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU049,8,761.44,95.18,0,Furniture,General,2023-01-01,71,95.18,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU050,14,786.52,56.18,0,Furniture,General,2023-01-01,31,56.18,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU051,14,3752.98,268.07,0,Decor,General,2023-01-01,146,268.07,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU052,13,3778.06,290.62,0,Decor,General,2023-01-01,178,290.62,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU053,1,128.54,128.54,0,Kitchen,General,2023-01-01,77,128.54,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU054,6,748.92,124.82,0,Decor,General,2023-01-01,64,124.82,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU055,14,4080.86,291.49,0,Appliances,General,2023-01-01,192,291.49,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU056,12,2825.16,235.43,0,Kitchen,General,2023-01-01,122,235.43,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU057,6,353.64,58.94,0,Furniture,General,2023-01-01,40,58.94,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU058,14,1766.94,126.21,0,Decor,General,2023-01-01,96,126.21,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU059,15,3489.9,232.66,0,Furniture,General,2023-01-01,160,232.66,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU060,16,5322.88,332.68,0,Decor,General,2023-01-01,191,332.68,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU061,10,522.1,52.21,0,Appliances,General,2023-01-01,27,52.21,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU062,10,464.8,46.48,0,Appliances,General,2023-01-01,28,46.48,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU063,15,4006.8,267.12,1,Decor,General,2023-01-01,181,296.8,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU064,16,6099.2,381.2,0,Kitchen,General,2023-01-01,195,381.2,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU065,13,1730.82,133.14,0,Kitchen,General,2023-01-01,72,133.14,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU066,8,633.84,79.23,0,Kitchen,General,2023-01-01,58,79.23,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU067,14,2235.1,159.65,0,Kitchen,General,2023-01-01,100,159.65,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU068,11,2884.53,262.23,0,Furniture,General,2023-01-01,196,262.23,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU069,10,395.5,39.55,0,Appliances,General,2023-01-01,25,39.55,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU070,12,654.48,54.54,0,Decor,General,2023-01-01,37,54.54,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU071,15,3558.9,237.26,0,Kitchen,General,2023-01-01,147,237.26,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU072,9,753.48,83.72,0,Decor,General,2023-01-01,56,83.72,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU073,11,513.7,46.7,0,Furniture,General,2023-01-01,29,46.7,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU074,11,425.04,38.64,0,Furniture,General,2023-01-01,22,38.64,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU075,12,771.6,64.3,0,Decor,General,2023-01-01,33,64.3,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU076,20,1483.02,74.15,1,Kitchen,General,2023-01-01,52,82.39,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU077,10,1097.46,109.75,1,Furniture,General,2023-01-01,64,121.94,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU078,20,1627.8,81.39,0,Kitchen,General,2023-01-01,52,81.39,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU079,19,2565.68,135.04,1,Kitchen,General,2023-01-01,77,150.04,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU080,10,1324.8,132.48,0,Kitchen,General,2023-01-01,83,132.48,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU081,10,702.1,70.21,0,Decor,General,2023-01-01,49,70.21,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU082,13,532.09,40.93,0,Furniture,General,2023-01-01,24,40.93,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU083,16,1929.6,120.6,0,Kitchen,General,2023-01-01,90,120.6,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU084,16,4291.36,268.21,0,Decor,General,2023-01-01,138,268.21,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU085,11,520.74,47.34,0,Furniture,General,2023-01-01,24,47.34,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU086,10,691.47,69.15,1,Furniture,General,2023-01-01,57,76.83,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU087,10,3464.0,346.4,0,Kitchen,General,2023-01-01,182,346.4,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU088,15,1175.4,78.36,0,Decor,General,2023-01-01,40,78.36,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU089,17,4609.55,271.15,0,Furniture,General,2023-01-01,158,271.15,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU090,16,3295.04,205.94,0,Appliances,General,2023-01-01,117,205.94,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU091,9,987.03,109.67,0,Appliances,General,2023-01-01,76,109.67,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU092,16,1688.0,105.5,0,Decor,General,2023-01-01,71,105.5,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU093,11,3487.88,317.08,0,Kitchen,General,2023-01-01,181,317.08,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU094,6,1053.18,175.53,0,Furniture,General,2023-01-01,90,175.53,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU095,8,155.6,19.45,0,Furniture,General,2023-01-01,12,19.45,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU096,9,422.46,46.94,0,Appliances,General,2023-01-01,28,46.94,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU097,14,1175.86,83.99,0,Furniture,General,2023-01-01,43,83.99,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU098,10,1122.2,112.22,0,Decor,General,2023-01-01,72,112.22,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU099,16,3676.8,229.8,0,Appliances,General,2023-01-01,122,229.8,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU100,14,4621.68,330.12,0,Furniture,General,2023-01-01,166,330.12,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU101,6,2021.76,336.96,0,Appliances,General,2023-01-01,180,336.96,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU102,10,2456.8,245.68,0,Decor,General,2023-01-01,179,245.68,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU103,8,850.56,106.32,0,Furniture,General,2023-01-01,77,106.32,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU104,11,3711.95,337.45,0,Appliances,General,2023-01-01,200,337.45,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU105,14,1978.48,141.32,0,Appliances,General,2023-01-01,82,141.32,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU106,6,662.64,110.44,0,Appliances,General,2023-01-01,62,110.44,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU107,14,3195.22,228.23,0,Furniture,General,2023-01-01,139,228.23,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU108,6,345.3,57.55,0,Appliances,General,2023-01-01,33,57.55,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU109,15,410.25,27.35,0,Decor,General,2023-01-01,21,27.35,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU110,8,2748.4,343.55,0,Decor,General,2023-01-01,173,343.55,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU111,15,4803.75,320.25,0,Kitchen,General,2023-01-01,199,320.25,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU112,10,1999.4,199.94,0,Furniture,General,2023-01-01,153,199.94,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU113,15,5392.35,359.49,0,Furniture,General,2023-01-01,186,359.49,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU114,10,1776.1,177.61,0,Decor,General,2023-01-01,104,177.61,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU115,14,2333.94,166.71,0,Appliances,General,2023-01-01,120,166.71,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU116,12,2384.64,198.72,0,Furniture,General,2023-01-01,103,198.72,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU117,14,2046.1,146.15,0,Decor,General,2023-01-01,101,146.15,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU118,9,2222.55,246.95,0,Kitchen,General,2023-01-01,180,246.95,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU119,8,2452.32,306.54,0,Decor,General,2023-01-01,168,306.54,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU120,8,809.2,101.15,0,Decor,General,2023-01-01,51,101.15,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU121,12,1818.0,151.5,0,Appliances,General,2023-01-01,115,151.5,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU122,13,2783.04,214.08,0,Decor,General,2023-01-01,115,214.08,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU123,12,1321.08,110.09,0,Furniture,General,2023-01-01,78,110.09,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU124,10,2044.3,204.43,0,Kitchen,General,2023-01-01,107,204.43,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU125,10,950.2,95.02,0,Kitchen,General,2023-01-01,66,95.02,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU126,14,2097.9,149.85,0,Decor,General,2023-01-01,99,149.85,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU127,6,529.26,88.21,0,Decor,General,2023-01-01,67,88.21,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU128,16,2741.44,171.34,0,Furniture,General,2023-01-01,112,171.34,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU129,10,1252.1,125.21,0,Kitchen,General,2023-01-01,81,125.21,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU130,8,2908.72,363.59,0,Appliances,General,2023-01-01,183,363.59,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU131,3,70.41,23.47,0,Appliances,General,2023-01-01,17,23.47,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU132,6,563.1,93.85,0,Appliances,General,2023-01-01,55,93.85,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU133,19,496.66,26.14,0,Kitchen,General,2023-01-01,19,26.14,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU134,12,2128.56,177.38,0,Appliances,General,2023-01-01,98,177.38,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU135,11,2295.15,208.65,0,Furniture,General,2023-01-01,121,208.65,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU136,11,2292.4,208.4,0,Decor,General,2023-01-01,108,208.4,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU137,9,898.47,99.83,0,Kitchen,General,2023-01-01,75,99.83,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU138,10,166.4,16.64,0,Decor,General,2023-01-01,10,16.64,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU139,8,1320.0,165.0,0,Appliances,General,2023-01-01,103,165.0,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU140,14,3236.18,231.16,1,Furniture,General,2023-01-01,169,256.84,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU141,3,1123.29,374.43,0,Appliances,General,2023-01-01,194,374.43,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU142,11,3140.06,285.46,0,Kitchen,General,2023-01-01,180,285.46,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU143,12,3399.72,283.31,0,Decor,General,2023-01-01,188,283.31,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU144,22,2069.32,94.06,0,Kitchen,General,2023-01-01,59,94.06,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU145,10,3337.4,333.74,0,Decor,General,2023-01-01,183,333.74,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU146,10,2836.3,283.63,0,Kitchen,General,2023-01-01,167,283.63,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU147,12,3390.48,282.54,0,Appliances,General,2023-01-01,150,282.54,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU148,12,1441.32,120.11,0,Appliances,General,2023-01-01,83,120.11,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU149,8,1660.72,207.59,0,Decor,General,2023-01-01,129,207.59,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU150,11,2512.07,228.37,0,Decor,General,2023-01-01,140,228.37,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU151,12,2903.64,241.97,0,Appliances,General,2023-01-01,178,241.97,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU152,16,988.96,61.81,0,Decor,General,2023-01-01,33,61.81,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU153,14,3866.1,276.15,0,Decor,General,2023-01-01,182,276.15,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU154,8,495.2,61.9,0,Decor,General,2023-01-01,47,61.9,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU155,9,2037.15,226.35,0,Furniture,General,2023-01-01,131,226.35,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU156,5,1001.75,200.35,0,Decor,General,2023-01-01,126,200.35,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU157,14,4346.75,310.48,1,Kitchen,General,2023-01-01,193,344.98,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU158,15,2470.95,164.73,0,Furniture,General,2023-01-01,112,164.73,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU159,8,546.08,68.26,0,Decor,General,2023-01-01,37,68.26,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU160,9,922.14,102.46,0,Kitchen,General,2023-01-01,55,102.46,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU161,9,334.62,37.18,0,Furniture,General,2023-01-01,22,37.18,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU162,7,1228.92,175.56,0,Kitchen,General,2023-01-01,126,175.56,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU163,8,2407.36,300.92,0,Appliances,General,2023-01-01,180,300.92,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU164,14,2977.1,212.65,0,Kitchen,General,2023-01-01,123,212.65,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU165,13,3143.66,241.82,0,Decor,General,2023-01-01,150,241.82,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU166,17,6470.37,380.61,0,Kitchen,General,2023-01-01,200,380.61,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU167,9,1249.11,138.79,0,Appliances,General,2023-01-01,76,138.79,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU168,11,2578.51,234.41,0,Decor,General,2023-01-01,143,234.41,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU169,11,1414.93,128.63,0,Appliances,General,2023-01-01,80,128.63,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU170,12,1251.72,104.31,0,Appliances,General,2023-01-01,70,104.31,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU171,10,2007.5,200.75,0,Decor,General,2023-01-01,148,200.75,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU172,19,2055.8,108.2,0,Decor,General,2023-01-01,69,108.2,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU173,11,3030.06,275.46,0,Kitchen,General,2023-01-01,190,275.46,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU174,3,523.8,174.6,0,Kitchen,General,2023-01-01,114,174.6,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU175,21,3273.06,155.86,0,Kitchen,General,2023-01-01,116,155.86,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU176,5,1053.7,210.74,0,Furniture,General,2023-01-01,109,210.74,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU177,16,3934.4,245.9,0,Furniture,General,2023-01-01,157,245.9,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU178,17,2565.3,150.9,0,Kitchen,General,2023-01-01,100,150.9,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU179,9,1765.62,196.18,0,Decor,General,2023-01-01,117,196.18,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU180,15,2921.7,194.78,0,Kitchen,General,2023-01-01,134,194.78,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU181,9,1592.28,176.92,0,Appliances,General,2023-01-01,134,176.92,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU182,14,4498.9,321.35,0,Kitchen,General,2023-01-01,181,321.35,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU183,11,3036.33,276.03,0,Kitchen,General,2023-01-01,195,276.03,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU184,16,1334.88,83.43,0,Furniture,General,2023-01-01,42,83.43,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU185,9,1697.22,188.58,0,Furniture,General,2023-01-01,110,188.58,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU186,11,596.75,54.25,0,Decor,General,2023-01-01,31,54.25,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU187,17,3105.56,182.68,0,Appliances,General,2023-01-01,128,182.68,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU188,9,1472.58,163.62,0,Kitchen,General,2023-01-01,107,163.62,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU189,14,2000.18,142.87,0,Kitchen,General,2023-01-01,93,142.87,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU190,9,1331.46,147.94,0,Kitchen,General,2023-01-01,81,147.94,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU191,12,1673.4,139.45,0,Kitchen,General,2023-01-01,74,139.45,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU192,7,178.78,25.54,0,Furniture,General,2023-01-01,14,25.54,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU193,7,1009.68,144.24,0,Furniture,General,2023-01-01,99,144.24,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU194,9,2103.84,233.76,0,Furniture,General,2023-01-01,176,233.76,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU195,17,1786.53,105.09,0,Furniture,General,2023-01-01,73,105.09,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU196,14,2995.4,213.96,1,Decor,General,2023-01-01,169,237.73,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU197,13,3011.97,231.69,0,Decor,General,2023-01-01,131,231.69,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU198,10,2308.6,230.86,0,Appliances,General,2023-01-01,129,230.86,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU199,13,1165.45,89.65,0,Furniture,General,2023-01-01,52,89.65,18,4,Spring,0,,,,,,30,1,2,2024
2024-04-30,SKU200,13,1309.62,100.74,0,Furniture,General,2023-01-01,51,100.74,18,4,Spring,0,,,,,,30,1,2,2024
2024-05-01,SKU001,11,2622.18,238.38,0,Appliances,General,2023-01-01,173,238.38,18,5,Spring,0,,277.0,33.0,11.0,58.0,1,2,2,2024
2024-05-01,SKU002,5,524.25,104.85,0,Furniture,General,2023-01-01,72,104.85,18,5,Spring,0,,51.0,94.0,8.0,71.0,1,2,2,2024
2024-05-01,SKU003,11,3660.58,332.78,0,Furniture,General,2023-01-01,183,332.78,18,5,Spring,0,,139.0,7.0,18.0,72.0,1,2,2,2024
2024-05-01,SKU004,15,3852.75,256.85,0,Furniture,General,2023-01-01,161,256.85,18,5,Spring,0,,262.0,14.0,12.0,61.0,1,2,2,2024
2024-05-01,SKU005,14,671.3,47.95,0,Furniture,General,2023-01-01,33,47.95,18,5,Spring,0,,217.0,42.0,4.0,61.0,1,2,2,2024
2024-05-01,SKU006,12,2642.4,220.2,0,Kitchen,General,2023-01-01,153,220.2,18,5,Spring,0,,96.0,71.0,16.0,20.0,1,2,2,2024
2024-05-01,SKU007,15,1598.25,106.55,0,Appliances,General,2023-01-01,66,106.55,18,5,Spring,0,,58.0,9.0,19.0,35.0,1,2,2,2024
2024-05-01,SKU008,10,201.4,20.14,0,Decor,General,2023-01-01,11,20.14,18,5,Spring,0,,247.0,52.0,5.0,22.0,1,2,2,2024
2024-05-01,SKU009,8,2400.16,300.02,0,Appliances,General,2023-01-01,188,300.02,18,5,Spring,0,,281.0,9.0,20.0,65.0,1,2,2,2024
2024-05-01,SKU010,9,639.81,71.09,0,Appliances,General,2023-01-01,49,71.09,18,5,Spring,0,,296.0,12.0,10.0,50.0,1,2,2,2024
2024-05-01,SKU011,13,638.82,49.14,0,Furniture,General,2023-01-01,36,49.14,18,5,Spring,0,,290.0,7.0,6.0,27.0,1,2,2,2024
2024-05-01,SKU012,11,2103.42,191.22,0,Appliances,General,2023-01-01,101,191.22,18,5,Spring,0,,42.0,36.0,17.0,20.0,1,2,2,2024
2024-05-01,SKU013,8,304.24,38.03,0,Furniture,General,2023-01-01,21,38.03,18,5,Spring,0,,280.0,83.0,11.0,37.0,1,2,2,2024
2024-05-01,SKU014,13,1867.45,143.65,0,Appliances,General,2023-01-01,106,143.65,18,5,Spring,0,,149.0,32.0,13.0,74.0,1,2,2,2024
2024-05-01,SKU015,14,4124.4,294.6,0,Appliances,General,2023-01-01,170,294.6,18,5,Spring,0,,137.0,99.0,7.0,42.0,1,2,2,2024
2024-05-01,SKU016,11,2477.53,225.23,0,Furniture,General,2023-01-01,157,225.23,18,5,Spring,0,,227.0,60.0,7.0,25.0,1,2,2,2024
2024-05-01,SKU017,11,407.22,37.02,0,Appliances,General,2023-01-01,21,37.02,18,5,Spring,0,,52.0,72.0,13.0,24.0,1,2,2,2024
2024-05-01,SKU018,6,341.76,56.96,0,Furniture,General,2023-01-01,30,56.96,18,5,Spring,0,,64.0,0.0,21.0,37.0,1,2,2,2024
2024-05-01,SKU019,11,1759.12,159.92,0,Appliances,General,2023-01-01,107,159.92,18,5,Spring,0,,205.0,92.0,7.0,45.0,1,2,2,2024
2024-05-01,SKU020,8,636.16,79.52,0,Decor,General,2023-01-01,51,79.52,18,5,Spring,0,,201.0,96.0,19.0,60.0,1,2,2,2024
2024-05-01,SKU021,10,2691.3,269.13,0,Furniture,General,2023-01-01,181,269.13,18,5,Spring,0,,87.0,9.0,16.0,41.0,1,2,2,2024
2024-05-01,SKU022,17,4893.28,287.84,0,Decor,General,2023-01-01,165,287.84,18,5,Spring,0,,202.0,11.0,12.0,71.0,1,2,2,2024
2024-05-01,SKU023,15,1242.0,82.8,0,Appliances,General,2023-01-01,51,82.8,18,5,Spring,0,,242.0,22.0,3.0,74.0,1,2,2,2024
2024-05-01,SKU024,15,4623.6,308.24,0,Decor,General,2023-01-01,173,308.24,18,5,Spring,0,,20.0,0.0,20.0,52.0,1,2,2,2024
2024-05-01,SKU025,11,3107.39,282.49,0,Furniture,General,2023-01-01,185,282.49,18,5,Spring,0,,297.0,95.0,19.0,61.0,1,2,2,2024
2024-05-01,SKU026,10,1275.2,127.52,0,Appliances,General,2023-01-01,68,127.52,18,5,Spring,0,,261.0,82.0,16.0,39.0,1,2,2,2024
2024-05-01,SKU027,14,2332.26,166.59,0,Decor,General,2023-01-01,112,166.59,18,5,Spring,0,,74.0,39.0,10.0,49.0,1,2,2,2024
2024-05-01,SKU028,12,3559.08,296.59,0,Appliances,General,2023-01-01,155,296.59,18,5,Spring,0,,247.0,21.0,8.0,31.0,1,2,2,2024
2024-05-01,SKU029,12,1350.72,112.56,0,Kitchen,General,2023-01-01,64,112.56,18,5,Spring,0,,279.0,47.0,13.0,80.0,1,2,2,2024
2024-05-01,SKU030,10,2820.9,282.09,0,Appliances,General,2023-01-01,174,282.09,18,5,Spring,0,,239.0,100.0,21.0,66.0,1,2,2,2024
2024-05-01,SKU031,13,861.51,66.27,0,Appliances,General,2023-01-01,45,66.27,18,5,Spring,0,,117.0,10.0,11.0,56.0,1,2,2,2024
2024-05-01,SKU032,10,2543.8,254.38,0,Kitchen,General,2023-01-01,159,254.38,18,5,Spring,0,,138.0,45.0,12.0,54.0,1,2,2,2024
2024-05-01,SKU033,11,1630.86,148.26,0,Decor,General,2023-01-01,102,148.26,18,5,Spring,0,,56.0,92.0,4.0,66.0,1,2,2,2024
2024-05-01,SKU034,18,4146.48,230.36,0,Furniture,General,2023-01-01,140,230.36,18,5,Spring,0,,272.0,25.0,7.0,49.0,1,2,2,2024
2024-05-01,SKU035,8,427.76,53.47,0,Decor,General,2023-01-01,38,53.47,18,5,Spring,0,,233.0,91.0,5.0,57.0,1,2,2,2024
